meal_type,taste_profile,served_temperature,season,difficulty,main_ingredients,characteristics,semantic_summary,recipe_id,recipe_name
dessert,['sweet'],room_temperature,[],easy,"['unsalted butter', 'lemon juice', 'vanilla extract', ""confectioners' sugar""]",[],"This recipe describes a simple lemon icing made with room temperature ingredients, featuring a sweet flavor profile and typically served at room temperature for desserts.",306,Lemon Icing
appetizer,"['sour', 'savory']",cold,['all_seasons'],easy,"['red wine vinegar', 'Dijon mustard', 'olive oil', 'lemon juice']","['quick_preparation', 'simple_ingredients']",A quick and simple lemon vinaigrette made with basic ingredients for an appetizer or light meal.,307,The Best Lemon Vinaigrette
appetizer,"['sweet', 'savory']",cold,['all_seasons'],medium,"['acini di pepe pasta', 'pineapple', 'oranges', 'whipped topping', 'marshmallows', 'coconut']","['requires cooking', 'contains eggs']","This appetizer dish combines sweet and savory flavors with pasta, pineapple, oranges, whipped topping, marshmallows, and coconut. It requires cooking and contains eggs.",308,Frog Eye Salad
appetizer,"['savory', 'umami']",warm,['all_seasons'],easy,"['lobster tails', 'butter', 'lemon', 'garlic', 'parsley']",['air_fried'],"This appetizer recipe features air-fried lobster tails coated in a lemon-garlic butter sauce, garnished with parsley and served with lemon wedges.",309,Air Fryer Lobster Tails with Lemon-Garlic Butter
dinner,"['savory', 'umami']",warm,['all_seasons'],easy,"['mackerel fillets', 'butter', 'lemon juice']",['flaky texture'],"Baked fish fillets seasoned with salt, pepper, and a mixture of butter, lemon juice, and paprika, baked until flaky.",310,Baked Fish Fillets
dinner,"['savory', 'spicy', 'sour']",warm,['all_seasons'],easy,"['chicken', 'lemongrass']",['grilled'],"Vietnamese Grilled Lemongrass Chicken is a savory and slightly spicy dish with a tangy flavor profile. It is served warm and can be enjoyed year-round. The dish is easy to prepare and involves marinating chicken thighs with a blend of lemongrass, lemon juice, soy sauce, brown sugar, garlic, and fish sauce before grilling.",311,Vietnamese Grilled Lemongrass Chicken
beverage,"['sour', 'fresh']",cold,['all_seasons'],easy,"['orange-flavored vodka', 'triple sec liqueur', 'Valencia oranges', 'lemon-lime soda']","['freshly squeezed orange juice', 'mixes well']","An easy-to-make cold beverage consisting of orange-flavored vodka, triple sec, freshly squeezed orange juice, and lemon-lime soda, garnished with an orange slice.",312,Orange Crush! Fresh Squeezed Orange and Vodka Cocktail
dessert,['sweet'],room_temperature,['all_seasons'],medium,"['blueberries', 'raspberries', 'blackberries', 'flour', 'unsalted butter', 'egg yolks', 'vanilla extract', 'cornstarch', 'lemon juice', 'cayenne pepper']","['crumble topping', 'berry filling', 'baked dish']",The Ultimate Berry Crumble is a dessert consisting of a sweet crumble topping and a berry filling baked together in a dish. It can be enjoyed year-round and is relatively easy to prepare.,313,The Ultimate Berry Crumble
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['yellow cake mix', 'mandarin orange segments', 'eggs', 'vegetable oil', 'crushed pineapple with juice', 'thawed frozen whipped topping', 'instant vanilla pudding mix']",[],"This recipe describes a Mandarin Orange Cake, a dessert made from a yellow cake mix, mandarin oranges, eggs, oil, pineapple, whipped topping, and pudding. It is baked and then topped with a pineapple mixture.",314,Mandarin Orange Cake
beverage,"['sweet', 'sour', 'spicy']",warm,['all_seasons'],easy,"['honey', 'lemon', 'ginger']",['soother'],"A warm beverage made from honey, lemon, and ginger, intended as a soothing drink.",315,"Warm Lemon, Honey, and Ginger Soother"
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['lemons', 'water', 'sugar']","['candied', 'peel']","This recipe involves candying lemon peel, resulting in a sweet, soft, and air-tight preserved ingredient that can be enjoyed as a dessert or snack.",316,Candied Lemon Peel
dinner,"['savory', 'umami']",hot,['all_seasons'],easy,"['salmon', 'olive oil', 'garlic', 'lemon juice', 'brown sugar', 'oregano', 'thyme']","['packed with herbs', 'sealed in foil for easy cooking']","This is an easy-to-make dinner dish featuring baked salmon seasoned with olive oil, garlic, lemon juice, and herbs, wrapped in foil for uniform cooking.",317,Baked Salmon in Foil
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['flour', 'white sugar', 'baking powder', 'salt', 'unsalted butter', 'orange juice', 'orange zest', 'egg', 'cranberries', 'walnuts']","['fruit', 'nuts']","This recipe describes a Cranberry Orange Bread, a sweet dessert made with flour, sugar, baking powder, salt, butter, orange juice, orange zest, egg, cranberries, and walnuts. It is baked at room temperature and can be enjoyed year-round.",318,Cranberry Orange Bread
dessert,['sweet'],warm,['all_seasons'],easy,"['raspberries', 'sugar']",['jam'],"This recipe describes how to make raspberry jam without pectin, which is a sweet dessert spread that can be served warm or cold.",319,Raspberry Jam without Pectin
beverage,['sour'],cold,['all_seasons'],easy,['oranges'],[],"This recipe describes a simple method to make fresh orange juice, which is typically served cold as a beverage.",320,Fresh Orange Juice
lunch,"['savory', 'sour']",hot,['all_seasons'],medium,"['orzo', 'chicken', 'carrots', 'celery', 'onion', 'garlic', 'thyme', 'oregano', 'lemon']","['soup', 'vegetarian-friendly']","This Lemon Chicken Orzo Soup is a savory and slightly sour hot lunch dish featuring orzo pasta, chicken, and vegetables in a flavorful broth.",321,Lemon Chicken Orzo Soup
dessert,['sweet'],room_temperature,[],easy,"['white sugar', 'butter', 'eggs', 'vanilla extract', 'flour', 'baking powder', 'milk', 'lemon zest', 'lemon juice']",[],"A simple lemon cake recipe made with basic ingredients like sugar, butter, eggs, and lemons, baked at room temperature.",322,Simple Lemon Cake
soup,"['savory', 'sour']",hot,['all_seasons'],easy,"['chicken broth', 'lemon juice', 'carrots', 'onion', 'celery', 'chicken soup base', 'white pepper', 'margarine', 'all-purpose flour', 'egg yolks', 'cooked white rice', 'cooked chicken meat']","['uses lemon', 'contains rice']","Greek Lemon Chicken Soup is a savory and slightly sour soup made with chicken broth, lemon juice, vegetables, and rice, served hot.",323,Greek Lemon Chicken Soup
dessert,['sweet'],room_temperature,[],easy,"['white sugar', 'butter', 'lemon zest', 'eggs', 'lemon juice', 'vanilla extract', 'all-purpose flour', 'baking powder', 'salt']","['sticky dough', 'crisp texture']","This recipe describes how to make lemon cookies from scratch, featuring sweet ingredients like sugar, lemon zest, and eggs. The cookies have a crispy texture and are best served at room temperature.",324,Lemon Cookies from Scratch
appetizer,"['sweet', 'fresh']",cold,['all_seasons'],easy,"['mandarin oranges', 'crushed pineapple', 'orange flavored Jell-O', 'cottage cheese', 'whipped topping']","['gelatinous', 'fruit-based', 'creamy']","An Orange Gelatin Salad made with mandarin oranges, crushed pineapple, orange-flavored gelatin, cottage cheese, and whipped topping, chilled and served as an appetizer with a sweet and fresh taste.",325,Orange Gelatin Salad
dinner,"['savory', 'sweet']",warm,['all_seasons'],easy,"['chicken', 'onion', 'ketchup', 'sugar', 'soy sauce', 'lemon juice']","['quick_and_easy', 'cooking_with_oil', 'simmering']","A quick and easy dinner dish made with chicken, onions, and various sauces, cooked in a skillet and simmered until fully cooked.",326,Quick and Easy Chicken
dinner,['savory'],warm,['all_seasons'],medium,"['salmon', 'basil', 'olive oil', 'lemon']","['airtight packet', 'parchment paper']","Parchment baked salmon with basil, lemon, and olive oil, seasoned and baked to perfection.",327,Parchment Baked Salmon
appetizer,"['savory', 'umami']",warm,['all_seasons'],easy,"['shrimp', 'butter', 'lemon juice', 'garlic salt']","['quick preparation', 'simple cooking method']","This recipe involves pan-frying shrimp with butter, lemon juice, and optional garlic salt, resulting in a savory appetizer that can be enjoyed year-round.",328,Pan-Fried Shrimp
dinner,"['savory', 'sour']",hot,['all_seasons'],medium,"['chicken', 'lemon', 'capers']","['flavorful', 'rich']","This recipe involves cooking chicken with a lemon-caper sauce, combining savory and sour flavors, served hot, suitable for any season, with moderate difficulty.",329,Chicken with Lemon-Caper Sauce
dinner,"['savory', 'fresh']",hot,['all_seasons'],medium,"['chicken', 'lemon', 'rosemary', 'olive oil', 'white wine']","['roasted', 'herbed']","Butterflied roast chicken seasoned with lemon and rosemary, cooked in the oven, served hot.",330,Butterflied Roast Chicken with Lemon and Rosemary
beverage,"['sweet', 'sour']",warm,['all_seasons'],easy,"['honey', 'lemon juice', 'water']",['heated'],"A warm beverage made with honey, lemon juice, and water.",331,Honey Lemon Tea
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['cream cheese', 'butter', 'lemon juice', 'lemon zest', 'vanilla extract', ""confectioners' sugar""]",[],"This recipe describes a simple and sweet lemon cream cheese frosting made with cream cheese, butter, lemon juice, lemon zest, vanilla extract, and confectioners' sugar.",332,Lemon Cream Cheese Frosting
dessert,['sweet'],cold,[],easy,"['crescent roll dough', 'lemons', 'cream cheese', 'sugar', 'butter']","['lemon flavor', 'crispy crust', 'creamy filling']","Lemon Cream Cheese Bars are a sweet dessert made with a crispy crust and a creamy filling, typically served cold.",333,Lemon Cream Cheese Bars
dinner,"['sour', 'savory']",warm,['all_seasons'],easy,"['orange roughy', 'orange', 'lemon']","['juicy', 'flaky']","A lemon-orange flavored orange roughy dish prepared by cooking the fish in a mixture of orange and lemon juices, seasoned with lemon pepper, resulting in a savory and slightly sour taste.",334,Lemon-Orange Orange Roughy
appetizer,"['savory', 'fresh']",hot,['all_seasons'],easy,"['eggplant', 'olive oil', 'lemon']","['roasted', 'lightly seasoned']","This appetizer recipe involves roasting an eggplant coated in olive oil and lemon juice, resulting in a savory and fresh dish that can be enjoyed year-round.",335,Olive Oil Roasted Eggplant with Lemon
appetizer,"['savory', 'umami']",warm,['all_seasons'],easy,"['butter', 'shallots', 'garlic', 'tarragon', 'salt', 'white_pepper', 'white_wine', 'lemon', 'parsley']","['wine_based_sauce', 'fish_pairing']","This recipe describes a warm, savory appetizer sauce made with wine, butter, and herbs, intended to be served with white fish.",336,Wine Sauce for Seafood
dessert,['sweet'],room_temperature,[],easy,"['lemon cake mix', 'eggs', 'vegetable oil', 'lemon extract', ""confectioners' sugar""]","['quick preparation', ""coating with confectioners' sugar""]","This easy lemon cookies recipe involves mixing lemon cake mix with eggs, oil, and lemon extract, shaping into dough, coating with confectioners' sugar, and baking at room temperature.",337,Easy Lemon Cookies
dinner,"['savory', 'fresh']",warm,['all_seasons'],easy,"['salmon', 'lemon', 'rosemary']","['oily', 'flaky']",A savory and fresh dinner dish featuring lemon and rosemary-seasoned baked salmon.,338,Lemon Rosemary Salmon
side_dish,"['savory', 'umami']",warm,['all_seasons'],easy,"['Swiss chard', 'Parmesan cheese']","['uses wine', 'includes lemon juice']","This is a simple side dish that combines sautéed Swiss chard with Parmesan cheese, featuring a savory and umami flavor profile, served warm. It includes wine and lemon juice as key ingredients.",339,Sautéed Swiss Chard with Parmesan Cheese
beverage,"['sour', 'bitter']",cold,[],easy,"['whiskey', 'lemon', 'ice']",['old_fashioned'],"An Old Fashioned Cocktail is a classic mixed drink made with whiskey, sugar, bitters, lemon twist, and ice, served cold.",340,Old Fashioned Cocktail
dessert,['sweet'],room_temperature,['all_seasons'],medium,"['cream cheese', 'sour cream', 'shortbread cookie crumbs', 'lemon juice', 'lemon zest', 'vanilla', 'egg whites', 'sugar', 'lemon curd']","['layered', 'crust', 'mixture', 'meringue']","This recipe describes a complex dessert known as Lemon Meringue Cheesecake, which consists of a layered cheesecake base, a lemon curd filling, and a meringue topping. It requires multiple steps including baking and chilling, making it a medium difficulty dessert that combines sweet and tangy flavors.",341,Lemon Meringue Cheesecake
appetizer,"['savory', 'fresh']",room_temperature,['all_seasons'],easy,"['garlic', 'olive oil', 'lemon juice']","['homemade', 'simple']","This recipe describes a simple, homemade aioli that can be enjoyed as an appetizer or side dish, typically served at room temperature. It features fresh ingredients and a straightforward preparation method.",342,Real Aioli
dessert,['sweet'],warm,[],medium,"['flour', 'sugar', 'butter', 'milk', 'lemon juice', 'lemon zest']","['wedge-shaped', 'golden brown bottom edges']","This recipe describes how to prepare Amazing Lemon Scones, a dessert that combines sweet flavors of lemon and sugar with a warm serving temperature. The process involves mixing dry ingredients, incorporating wet ingredients, shaping the dough, baking, and finally glazing the scones.",343,Amazing Lemon Scones
snack,['sweet'],room_temperature,['all_seasons'],easy,['bananas'],"['dry', 'crispy']","Baked Banana Chips are a simple snack made from thinly sliced ripe bananas, baked until dry and crispy.",344,Baked Banana Chips
dinner,"['savory', 'spicy', 'sour']",warm,['all_seasons'],easy,"['chicken', 'lemon', 'garlic']","['flavorful', 'lightly seasoned', 'lightly cooked']","A savory and slightly spicy lemon garlic chicken dish that is warm and can be enjoyed year-round, made with simple ingredients and easy preparation.",345,Lemon Garlic Chicken
dinner,"['savory', 'spicy', 'sour']",warm,['all_seasons'],easy,"['chicken', 'lemon', 'garlic']","['slow_cooker', 'herbs']","This recipe involves slow-cooking chicken with lemon, garlic, and herbs in a slow cooker, resulting in a savory and slightly spicy dish that is best served warm.",346,Slow Cooker Lemon Garlic Chicken
dessert,['sweet'],"['warm', 'room_temperature']",['all_seasons'],medium,"['pomegranate', 'lemon', 'pear', 'pectin', 'cinnamon', 'cloves', 'allspice', 'nutmeg', 'sugar', 'butter']","['preserves', 'jelly']","This recipe describes the process of making pear jam, which is a sweet dessert spread typically served warm or at room temperature.",347,Pear Jam
